id,answer
5797,A
5798,C
5799,B
5800,C
5801,C
5802,B
5803,A
5804,B
5805,C
5806,A
5807,B
5808,C
5809,B
5810,C
5811,A
5812,C
5813,A
5814,C
5815,B
5816,B
5817,C
5818,C
5819,B
5820,C
5821,A
5822,C
5823,C
5824,B
5825,C
5826,C
5827,C
5828,B
5829,B
5830,C
5831,A
5832,A
5833,A
5834,B
5835,C
5836,B
5837,A
5838,B
5839,C
5840,A
5841,A
5842,B
5843,B
5844,A
5845,B
5846,B
5847,B
5848,A
5849,B
5850,A
5851,A
5852,C
5853,A
5854,A
5855,B
5856,B
5857,B
5858,A
5859,C
5860,C
5861,B
5862,C
5863,C
5864,A
5865,A
5866,C
5867,B
5868,C
5869,B
5870,A
5871,B
5872,C
5873,A
5874,A
5875,C
5876,B
5877,A
5878,B
5879,A
5880,A
5881,B
5882,B
5883,B
5884,A
5885,B
5886,A
5887,B
5888,B
5889,C
5890,C
5891,B
5892,C
5893,B
5894,B
5895,C
5896,C
5897,C
5898,A
5899,C
5900,C
5901,C
5902,B
5903,C
5904,A
5905,C
5906,B
5907,C
5908,B
5909,C
5910,A
5911,C
5912,C
5913,B
5914,C
5915,C
5916,C
5917,B
5918,C
5919,C
5920,A
5921,A
5922,C
5923,A
5924,B
5925,A
5926,A
5927,B
5928,C
5929,B
5930,C
5931,B
5932,A
5933,C
5934,C
5935,C
5936,C
5937,C
5938,C
5939,B
5940,A
5941,A
5942,A
5943,A
5944,A
5945,A
5946,C
5947,B
5948,C
5949,C
5950,A
5951,A
5952,B
5953,A
5954,A
5955,A
5956,C
5957,B
5958,A
5959,C
5960,B
5961,B
5962,B
5963,B
5964,A
5965,A
5966,A
5967,B
5968,C
5969,C
5970,B
5971,B
5972,B
5973,C
5974,A
5975,C
5976,C
5977,A
5978,A
5979,B
5980,C
5981,A
5982,A
5983,B
5984,A
5985,A
5986,B
5987,C
5988,A
5989,B
5990,C
5991,A
5992,A
5993,C
5994,B
5995,A
5996,C
5997,B
5998,B
5999,A
6000,A
6001,B
6002,A
6003,A
6004,B
6005,C
6006,C
6007,C
6008,B
6009,C
6010,B
6011,B
6012,C
6013,C
6014,A
6015,C
6016,C
6017,B
6018,B
6019,C
6020,C
6021,B
6022,B
6023,C
6024,C
6025,C
6026,A
6027,C
6028,A
6029,A
6030,C
6031,C
6032,C
6033,A
6034,A
6035,B
6036,B
6037,B
6038,B
6039,B
6040,B
6041,A
6042,B
6043,A
6044,B
6045,A
6046,A
6047,A
6048,A
6049,A
6050,C
6051,A
6052,B
6053,B
6054,C
6055,C
6056,B
6057,A
6058,B
6059,A
6060,A
6061,C
6062,A
6063,C
6064,C
6065,C
6066,C
6067,B
6068,C
6069,A
6070,A
6071,B
6072,C
6073,A
6074,B
6075,A
6076,A
6077,A
6078,C
6079,C
6080,B
6081,C
6082,B
6083,B
6084,B
6085,B
6086,A
6087,A
6088,B
6089,A
6090,A
6091,C
6092,C
6093,B
6094,A
6095,B
6096,B
6097,C
6098,A
6099,C
6100,A
6101,B
6102,C
6103,B
6104,C
6105,B
6106,A
6107,C
6108,C
6109,C
6110,C
6111,B
6112,C
6113,C
6114,B
6115,A
6116,B
6117,B
6118,C
6119,A
6120,A
6121,B
6122,C
6123,A
6124,A
6125,A
6126,A
6127,B
6128,C
6129,C
6130,A
6131,B
6132,C
6133,C
6134,C
6135,C
6136,B
6137,C
6138,B
6139,B
6140,A
6141,C
6142,A
6143,A
6144,B
6145,A
6146,B
6147,C
6148,C
6149,A
6150,C
6151,B
6152,A
6153,B
6154,A
6155,C
6156,B
6157,A
6158,A
6159,C
6160,B
6161,C
6162,B
6163,A
6164,A
6165,B
6166,C
6167,B
6168,A
6169,B
6170,C
6171,A
6172,C
6173,A
6174,A
6175,A
6176,A
6177,B
6178,A
6179,A
6180,B
6181,C
6182,C
6183,B
6184,C
6185,B
6186,A
6187,B
6188,C
6189,A
6190,A
6191,C
6192,A
6193,C
6194,B
6195,C
6196,A
6197,B
6198,A
6199,C
6200,B
6201,B
6202,C
6203,C
6204,C
6205,C
6206,C
6207,B
6208,C
6209,B
6210,B
6211,A
6212,C
6213,C
6214,B
6215,A
6216,C
6217,C
6218,C
6219,C
6220,A
6221,A
6222,B
6223,A
6224,A
6225,A
6226,B
6227,A
6228,C
6229,C
6230,A
6231,A
6232,C
6233,A
6234,A
6235,A
6236,C
6237,B
6238,A
6239,C
6240,B
6241,B
6242,B
6243,B
6244,B
6245,C
6246,B
6247,B
6248,A
6249,C
6250,B
6251,A
6252,A
6253,A
6254,A
6255,A
6256,A
6257,C
6258,A
6259,A
6260,B
6261,B
6262,C
6263,A
6264,B
6265,A
6266,B
6267,B
6268,A
6269,A
6270,C
6271,B
6272,B
6273,B
6274,C
6275,C
6276,B
6277,A
6278,C
6279,B
6280,C
6281,C
6282,A
6283,C
6284,C
6285,A
6286,C
6287,A
6288,A
6289,B
6290,B
6291,B
6292,A
6293,A
6294,A
6295,B
6296,A
6297,C
6298,A
6299,C
6300,C
6301,A
6302,C
6303,C
6304,C
6305,C
6306,B
6307,A
6308,A
6309,C
6310,B
6311,B
6312,A
6313,C
6314,B
6315,C
6316,A
6317,C
6318,A
6319,A
6320,A
6321,C
6322,C
6323,A
6324,C
6325,C
6326,B
6327,B
6328,C
6329,A
6330,B
6331,C
6332,C
6333,A
6334,C
6335,A
6336,B
6337,C
6338,A
6339,B
6340,C
6341,B
6342,B
6343,B
6344,B
6345,C
6346,B
6347,B
6348,B
6349,A
6350,A
6351,A
6352,B
6353,A
6354,C
6355,A
6356,C
6357,C
6358,A
6359,C
6360,C
6361,A
6362,C
6363,B
6364,B
6365,C
6366,C
6367,B
6368,B
6369,B
6370,B
6371,A
6372,B
6373,C
6374,A
6375,A
6376,B
6377,C
6378,C
6379,C
6380,B
6381,B
6382,C
6383,C
6384,C
6385,C
6386,A
6387,A
6388,C
6389,A
6390,C
6391,C
6392,B
6393,B
6394,B
6395,B
6396,B
6397,A
6398,A
6399,C
6400,A
6401,C
6402,A
6403,C
6404,A
6405,A
6406,A
6407,B
6408,A
6409,B
6410,A
6411,A
6412,C
6413,A
6414,B
6415,C
6416,C
6417,A
6418,B
6419,B
6420,C
6421,A
6422,B
6423,B
6424,A
6425,C
6426,A
6427,B
6428,B
6429,C
6430,A
6431,C
6432,C
6433,B
6434,A
6435,A
6436,A
6437,A
6438,A
6439,B
6440,A
6441,A
6442,A
6443,B
6444,C
6445,B
6446,C
6447,B
6448,C
6449,A
6450,B
6451,C
6452,C
6453,C
6454,C
6455,B
6456,C
6457,B
6458,B
6459,C
6460,B
6461,C
6462,B
6463,C
6464,B
6465,B
6466,C
6467,A
6468,B
6469,C
6470,A
6471,A
6472,B
6473,A
6474,B
6475,B
6476,B
6477,A
6478,B
6479,B
6480,B
6481,C
6482,C
6483,A
6484,C
6485,B
6486,B
6487,A
6488,A
6489,B
6490,C
6491,B
6492,A
6493,B
6494,A
6495,A
6496,B
6497,A
6498,B
6499,B
6500,C
6501,A
6502,B
6503,C
6504,C
6505,B
6506,A
6507,A
6508,B
6509,A
6510,B
6511,A
6512,B
6513,C
6514,A
6515,B
6516,B
6517,C
6518,B
6519,A
6520,A
6521,C
6522,C
6523,C
6524,C
6525,C
6526,B
6527,C
6528,A
6529,B
6530,A
6531,B
6532,C
6533,A
6534,C
6535,B
6536,A
6537,A
6538,A
6539,C
6540,B
6541,A
6542,A
6543,B
6544,A
6545,C
6546,C
6547,A
6548,C
6549,B
6550,C
6551,B
6552,C
6553,C
6554,B
6555,C
6556,B
6557,C
6558,C
6559,C
6560,C
6561,A
6562,B
6563,A
6564,B
6565,B
6566,B
6567,B
6568,A
6569,B
6570,A
6571,A
6572,A
6573,B
6574,B
6575,A
6576,B
6577,C
6578,C
6579,A
6580,A
6581,B
6582,A
6583,C
6584,C
6585,A
6586,A
6587,B
6588,A
6589,A
6590,A
6591,C
6592,B
6593,A
6594,B
6595,B
6596,B
6597,A
6598,C
6599,B
6600,C
6601,A
6602,C
6603,C
6604,C
6605,A
6606,B
6607,C
6608,B
6609,B
6610,A
6611,A
6612,C
6613,B
6614,C
6615,C
6616,B
6617,B
6618,C
6619,C
6620,B
6621,C
6622,B
6623,A
6624,A
6625,A
6626,B
6627,C
6628,A
6629,C
6630,B
6631,B
6632,C
6633,A
6634,B
6635,A
6636,C
6637,A
6638,C
6639,C
6640,A
6641,C
6642,C
6643,A
6644,A
6645,B
6646,A
6647,B
6648,A
6649,A
6650,B
6651,C
6652,C
6653,C
6654,C
6655,C
6656,A
6657,C
6658,B
6659,B
6660,A
6661,C
6662,A
6663,B
6664,C
6665,A
6666,C
6667,B
6668,A
6669,C
6670,C
6671,B
6672,C
6673,B
6674,B
6675,A
6676,B
6677,B
6678,A
6679,B
6680,A
6681,A
6682,C
6683,C
6684,C
6685,B
6686,C
6687,A
6688,C
6689,A
6690,B
6691,C
6692,A
6693,B
6694,A
6695,A
6696,B
6697,B
6698,A
6699,A
6700,A
6701,C
6702,A
6703,A
6704,A
6705,B
6706,A
6707,A
6708,B
6709,B
6710,A
6711,A
6712,B
6713,A
6714,B
6715,A
6716,C
6717,C
6718,C
6719,A
6720,A
6721,A
6722,B
6723,C
6724,C
6725,C
6726,A
6727,A
6728,A
6729,A
6730,B
6731,A
6732,B
6733,A
6734,A
6735,B
6736,A
6737,B
6738,B
6739,B
6740,A
6741,C
6742,B
6743,A
6744,B
6745,A
6746,B
6747,A
6748,B
6749,B
6750,A
6751,B
6752,C
6753,B
6754,A
6755,A
6756,A
6757,C
6758,A
6759,A
6760,B
6761,B
6762,B
6763,C
6764,C
6765,B
6766,C
6767,B
6768,C
6769,C
6770,B
6771,C
6772,A
6773,A
6774,C
6775,A
6776,B
6777,C
6778,A
6779,C
6780,B
6781,A
6782,B
6783,B
6784,C
6785,C
6786,B
6787,C
6788,C
6789,B
6790,A
6791,B
6792,C
6793,B
6794,C
6795,B
6796,C
6797,C
6798,C
6799,A
6800,C
6801,B
6802,C
6803,C
6804,B
6805,C
6806,A
6807,B
6808,A
6809,A
6810,A
6811,A
6812,A
6813,A
6814,A
6815,B
6816,A
6817,C
6818,B
6819,B
6820,B
6821,A
6822,C
6823,A
6824,A
6825,C
6826,B
6827,A
6828,B
6829,A
6830,C
6831,A
6832,B
6833,B
6834,B
6835,A
6836,B
6837,B
6838,B
6839,B
6840,A
6841,C
6842,B
6843,A
6844,C
6845,B
6846,C
6847,A
6848,A
6849,C
6850,B
6851,A
6852,B
6853,B
6854,B
6855,B
6856,C
6857,B
6858,A
6859,A
6860,C
6861,C
6862,C
6863,A
6864,B
6865,B
6866,A
6867,A
6868,C
6869,A
6870,C
6871,C
6872,B
6873,A
6874,B
6875,B
6876,B
6877,A
6878,A
6879,A
6880,B
6881,C
6882,C
6883,A
6884,A
6885,A
6886,A
6887,A
6888,B
6889,B
6890,B
6891,A
6892,A
6893,B
6894,A
6895,A
6896,C
6897,A
6898,A
6899,A
6900,B
6901,C
6902,A
6903,B
6904,A
6905,C
6906,A
6907,A
6908,C
6909,A
6910,B
6911,A
6912,C
6913,A
6914,C
6915,C
6916,C
6917,B
6918,A
6919,A
6920,B
6921,A
6922,C
6923,A
6924,C
6925,C
6926,A
6927,A
6928,C
6929,C
6930,A
6931,C
6932,B
6933,B
6934,C
6935,B
6936,C
6937,C
6938,B
6939,A
6940,C
6941,B
6942,A
6943,A
6944,A
6945,A
6946,C
6947,C
6948,C
6949,B
6950,B
6951,B
6952,C
6953,A
6954,C
6955,B
6956,B
6957,C
6958,C
6959,A
6960,A
6961,C
6962,B
6963,A
6964,C
6965,A
6966,B
6967,B
6968,A
6969,C
6970,B
6971,C
6972,A
6973,A
6974,A
6975,B
6976,A
6977,C
6978,A
6979,B
6980,A
6981,B
6982,C
6983,A
6984,A
6985,C
6986,A
6987,A
6988,B
6989,A
6990,B
6991,B
6992,B
6993,C
6994,A
6995,B
6996,B
6997,A
6998,C
6999,C
7000,B
7001,A
7002,B
7003,A
7004,B
7005,C
7006,A
7007,C
7008,C
7009,B
7010,A
7011,C
7012,A
7013,C
7014,C
7015,C
7016,C
7017,A
7018,C
7019,C
7020,B
7021,B
7022,B
7023,B
7024,C
7025,C
7026,C
7027,C
7028,A
7029,A
7030,A
7031,C
7032,C
7033,C
7034,C
7035,A
7036,C
7037,B
7038,A
7039,B
7040,A
7041,A
7042,C
7043,B
7044,B
7045,A
7046,A
7047,A
7048,B
7049,A
7050,A
7051,A
7052,B
7053,C
7054,C
7055,B
7056,A
7057,C
7058,B
7059,B
7060,A
7061,C
7062,A
7063,A
7064,C
7065,C
7066,C
7067,B
7068,A
7069,C
7070,C
7071,C
7072,C
7073,B
7074,A
7075,C
7076,C
7077,B
7078,C
7079,C
7080,B
7081,B
7082,A
7083,A
7084,C
7085,A
7086,A
7087,A
7088,B
7089,C
7090,C
7091,C
7092,C
7093,A
7094,B
7095,B
7096,A
7097,B
7098,C
7099,B
7100,C
7101,C
7102,A
7103,C
7104,A
7105,C
7106,A
7107,C
7108,A
7109,C
7110,B
7111,A
7112,C
7113,C
7114,A
7115,B
7116,B
7117,A
7118,A
7119,B
7120,C
7121,C
7122,A
7123,B
7124,C
7125,B
7126,A
7127,B
7128,A
7129,A
7130,A
7131,A
7132,C
7133,C
7134,A
7135,C
7136,A
7137,C
7138,A
7139,C
7140,A
7141,B
7142,A
7143,B
7144,B
7145,A
7146,A
7147,A
7148,B
7149,A
7150,A
7151,A
7152,C
7153,A
7154,C
7155,B
7156,C
7157,A
7158,A
7159,A
7160,B
7161,C
7162,C
7163,B
7164,C
7165,C
7166,B
7167,C
7168,B
7169,A
7170,C
7171,A
7172,C
7173,A
7174,B
7175,A
7176,C
7177,B
7178,C
7179,A
7180,A
7181,A
7182,A
7183,B
7184,C
7185,B
7186,B
7187,B
7188,A
7189,B
7190,A
7191,C
7192,B
7193,B
7194,A
7195,B
7196,B
7197,B
7198,A
7199,B
7200,B
7201,A
7202,B
7203,C
7204,A
7205,C
7206,A
7207,C
7208,B
7209,A
7210,B
7211,C
7212,A
7213,A
7214,C
7215,B
7216,B
7217,C
7218,B
7219,B
7220,A
7221,C
7222,A
7223,C
7224,A
7225,C
7226,C
7227,C
7228,B
7229,A
7230,B
7231,C
7232,A
7233,B
7234,C
7235,C
7236,B
7237,A
7238,A
7239,A
7240,C
7241,B
7242,C
7243,C
7244,C
7245,C
7246,B
7247,A
7248,B
7249,B
7250,B
7251,B
7252,A
7253,C
7254,A
7255,B
7256,C
7257,A
7258,A
7259,B
7260,B
7261,A
7262,B
7263,C
7264,A
7265,C
7266,C
7267,C
7268,B
7269,B
7270,B
7271,A
7272,A
7273,B
7274,C
7275,A
7276,A
7277,C
7278,B
7279,C
7280,C
7281,A
7282,C
7283,A
7284,B
7285,B
7286,B
7287,B
7288,A
7289,C
7290,C
7291,A
7292,B
7293,A
7294,C
7295,C
7296,B
7297,B
7298,A
7299,B
7300,C
7301,B
7302,A
7303,A
7304,B
7305,A
7306,C
7307,B
7308,C
7309,C
7310,C
7311,B
7312,C
7313,A
7314,C
7315,C
7316,C
7317,B
7318,B
7319,C
7320,A
7321,B
7322,B
7323,C
7324,A
7325,C
7326,C
7327,C
7328,C
7329,C
7330,B
7331,A
7332,A
7333,B
7334,C
7335,B
7336,B
7337,A
7338,B
7339,A
7340,B
7341,A
7342,C
7343,B
7344,B
7345,A
7346,B
7347,A
7348,B
7349,B
7350,C
7351,A
7352,C
7353,C
7354,A
7355,C
7356,A
7357,B
7358,C
7359,B
7360,C
7361,A
7362,B
7363,B
7364,B
7365,B
7366,B
7367,B
7368,A
7369,A
7370,B
7371,C
7372,B
7373,C
7374,B
7375,C
7376,B
7377,C
7378,A
7379,A
7380,B
7381,A
7382,B
7383,B
7384,A
7385,C
7386,A
7387,B
7388,C
7389,A
7390,B
7391,B
7392,C
7393,C
7394,A
7395,A
7396,C
7397,A
7398,C
7399,C
7400,C
7401,B
7402,B
7403,B
7404,B
7405,B
7406,C
7407,C
7408,A
7409,B
7410,B
7411,B
7412,C
7413,C
7414,C
7415,A
7416,B
7417,C
7418,C
7419,B
7420,C
7421,C
7422,A
7423,B
7424,C
7425,C
7426,C
7427,B
7428,C
7429,B
7430,C
7431,C
7432,B
7433,A
7434,B
7435,C
7436,A
7437,B
7438,B
7439,C
7440,B
7441,A
7442,C
7443,C
7444,A
7445,B
7446,B
7447,A
7448,B
7449,A
7450,C
7451,B
7452,C
7453,A
7454,B
7455,C
7456,C
7457,C
7458,B
7459,A
7460,B
7461,B
7462,B
7463,A
7464,A
7465,A
7466,B
7467,B
7468,A
7469,C
7470,C
7471,A
7472,C
7473,A
7474,C
7475,C
7476,B
7477,C
7478,C
7479,A
7480,C
7481,A
7482,A
7483,C
7484,A
7485,C
7486,C
7487,A
7488,A
7489,A
7490,C
7491,B
7492,A
7493,A
7494,A
7495,C
7496,C
7497,B
7498,B
7499,A
7500,A
7501,C
7502,C
7503,A
7504,B
7505,C
7506,C
7507,A
7508,C
7509,A
7510,B
7511,A
7512,B
7513,C
7514,B
7515,C
7516,B
7517,B
7518,A
7519,C
7520,A
7521,A
7522,C
7523,A
7524,C
7525,A
7526,A
7527,B
7528,B
7529,A
7530,C
7531,B
7532,A
7533,A
7534,A
7535,A
7536,A
7537,B
7538,A
7539,B
7540,C
7541,A
7542,B
7543,B
7544,B
7545,B
7546,C
7547,A
7548,B
7549,B
7550,C
7551,B
7552,A
7553,C
7554,C
7555,B
7556,C
7557,A
7558,A
7559,C
7560,C
7561,C
7562,A
7563,A
7564,C
7565,B
7566,C
7567,A
7568,C
7569,C
7570,A
7571,C
7572,B
7573,C
7574,B
7575,C
7576,C
7577,A
7578,B
7579,C
7580,C
7581,C
7582,A
7583,B
7584,A
7585,A
7586,C
7587,A
7588,B
7589,C
7590,B
7591,A
7592,A
7593,B
7594,A
7595,A
7596,B
7597,C
7598,C
7599,C
7600,B
7601,C
7602,B
7603,B
7604,B
7605,C
7606,C
7607,B
7608,A
7609,C
7610,B
7611,C
7612,B
7613,A
7614,C
7615,A
7616,A
7617,B
7618,C
7619,C
7620,A
7621,B
7622,A
7623,C
7624,B
7625,A
7626,A
7627,B
7628,C
7629,C
7630,B
7631,A
7632,C
7633,A
7634,A
7635,B
7636,C
7637,C
7638,B
7639,B
7640,A
7641,C
7642,C
7643,B
7644,C
7645,C
7646,B
7647,A
7648,B
7649,A
7650,C
7651,C
7652,B
7653,A
7654,A
7655,B
7656,B
7657,B
7658,B
7659,B
7660,A
7661,A
7662,B
7663,A
7664,B
7665,C
7666,B
7667,B
7668,B
7669,B
7670,A
7671,C
7672,B
7673,B
7674,B
7675,B
7676,A
7677,B
7678,C
7679,C
7680,A
7681,C
7682,C
7683,A
7684,B
7685,A
7686,B
7687,A
7688,A
7689,B
7690,A
7691,B
7692,C
7693,B
7694,B
7695,B
7696,B
7697,B
7698,A
7699,B
7700,B
7701,B
7702,C
7703,A
7704,A
7705,C
7706,B
7707,A
7708,A
7709,A
7710,C
7711,B
7712,C
7713,A
7714,B
7715,A
7716,A
7717,C
7718,B
7719,C
7720,B
7721,B
7722,B
7723,B
7724,B
7725,A
7726,A
7727,A
7728,C
7729,B
7730,B
7731,B
7732,A
7733,A
7734,C
7735,C
7736,B
7737,B
7738,C
7739,B
7740,C
7741,C
7742,A
7743,A
7744,A
7745,C
7746,C
7747,C
7748,C
7749,B
7750,A
7751,A
7752,C
7753,B
7754,C
7755,B
7756,A
7757,A
7758,B
7759,B
7760,C
7761,B
7762,B
7763,A
7764,A
7765,C
7766,C
7767,C
7768,A
7769,B
7770,A
7771,C
7772,B
7773,A
7774,B
7775,B
7776,A
7777,C
7778,B
7779,A
7780,A
7781,C
7782,B
7783,A
7784,C
7785,B
7786,B
7787,B
7788,B
7789,A
7790,B
7791,A
7792,C
7793,A
7794,C
7795,A
7796,C
7797,C
7798,B
7799,B
7800,A
7801,A
7802,B
7803,C
7804,C
7805,C
7806,C
7807,A
7808,C
7809,B
7810,C
7811,B
7812,A
7813,C
7814,A
7815,B
7816,B
7817,C
7818,A
7819,A
7820,A
7821,C
7822,B
7823,C
7824,C
7825,A
7826,C
7827,B
7828,B
7829,C
7830,A
7831,A
7832,B
7833,A
7834,A
7835,A
7836,B
7837,B
7838,A
7839,B
7840,C
7841,B
7842,B
7843,B
7844,A
7845,B
7846,A
7847,C
7848,A
7849,A
7850,C
7851,A
7852,B
7853,A
7854,B
7855,C
7856,A
7857,A
7858,C
7859,C
7860,B
7861,B
7862,C
7863,B
7864,A
7865,B
7866,A
7867,A
7868,C
7869,B
7870,B
7871,A
7872,A
7873,A
7874,B
7875,C
7876,C
7877,B
7878,C
7879,C
7880,A
7881,B
7882,C
7883,B
7884,A
7885,C
7886,B
7887,A
7888,A
7889,B
7890,A
7891,A
7892,A
7893,C
7894,B
7895,A
7896,C
7897,A
7898,C
7899,A
7900,C
7901,B
7902,B
7903,C
7904,C
7905,C
7906,C
7907,C
7908,C
7909,B
7910,B
7911,B
7912,B
7913,C
7914,B
7915,C
7916,B
7917,B
7918,A
7919,B
7920,B
7921,C
7922,A
7923,C
7924,C
7925,C
7926,B
7927,C
7928,B
7929,B
7930,A
7931,B
7932,A
7933,C
7934,C
7935,C
7936,B
7937,B
7938,C
7939,B
7940,A
7941,C
7942,A
7943,A
7944,B
7945,C
7946,A
7947,A
7948,C
7949,B
7950,B
7951,A
7952,C
7953,B
7954,B
7955,A
7956,A
7957,C
7958,C
7959,C
7960,B
7961,A
7962,B
7963,A
7964,A
7965,B
7966,A
7967,A
7968,B
7969,A
7970,B
7971,C
7972,B
7973,C
7974,B
7975,C
7976,A
7977,B
7978,B
7979,B
7980,C
7981,C
7982,C
7983,B
7984,C
7985,B
7986,C
7987,B
7988,C
7989,B
7990,C
7991,C
7992,C
7993,C
7994,C
7995,B
7996,A
7997,A
7998,B
7999,A
8000,B
8001,C
8002,C
8003,B
8004,A
8005,B
8006,A
8007,A
8008,A
8009,C
8010,B
8011,B
8012,B
8013,C
8014,C
8015,B
8016,B
8017,C
8018,C
8019,B
8020,A
8021,B
8022,A
8023,A
8024,A
8025,C
8026,A
8027,A
8028,B
8029,A
8030,C
8031,C
8032,C
8033,C
8034,A
8035,C
8036,B
8037,A
8038,A
8039,C
8040,C
8041,B
8042,B
8043,B
8044,B
8045,B
8046,C
8047,B
8048,A
8049,A
8050,A
8051,B
8052,A
8053,C
8054,C
8055,A
8056,B
8057,A
8058,A
8059,C
8060,B
8061,C
8062,C
8063,A
8064,B
8065,A
8066,C
8067,A
8068,B
8069,C
8070,A
8071,A
8072,B
8073,B
8074,B
8075,B
8076,B
8077,B
8078,C
8079,B
8080,A
8081,B
8082,C
8083,A
8084,C
8085,A
8086,C
8087,B
8088,A
8089,A
8090,A
8091,C
8092,B
8093,A
8094,B
8095,C
8096,C
8097,A
8098,C
8099,C
8100,A
8101,C
8102,B
8103,B
8104,C
8105,C
8106,A
8107,A
8108,C
8109,C
8110,B
8111,C
8112,B
8113,B
8114,B
8115,A
8116,C
8117,C
8118,B
8119,A
8120,A
8121,C
8122,C
8123,C
8124,B
8125,C
8126,A
8127,B
8128,C
8129,B
8130,A
8131,C
8132,B
8133,C
8134,B
8135,B
8136,B
8137,C
8138,C
8139,A
8140,B
8141,C
8142,B
8143,B
8144,A
8145,B
8146,B
8147,C
8148,A
8149,C
8150,A
8151,C
8152,C
8153,C
8154,A
8155,C
8156,C
8157,C
8158,B
8159,A
8160,A
8161,A
8162,C
8163,B
8164,A
8165,A
8166,A
8167,B
8168,C
8169,C
8170,B
8171,C
8172,A
8173,A
8174,A
8175,C
8176,A
8177,A
8178,A
8179,C
8180,A
8181,A
8182,C
8183,C
8184,A
8185,C
8186,C
8187,A
8188,C
8189,A
8190,B
8191,B
8192,B
8193,C
8194,B
8195,A
8196,A
8197,B
8198,A
8199,A
8200,A
8201,B
8202,C
8203,C
8204,A
8205,C
8206,B
8207,B
8208,B
8209,A
8210,C
8211,B
8212,A
8213,B
8214,C
8215,B
8216,C
8217,A
8218,B
8219,B
8220,B
8221,A
8222,C
8223,C
8224,B
8225,C
8226,A
8227,B
8228,C
8229,B
8230,C
8231,A
8232,B
8233,A
8234,A
8235,C
8236,B
8237,B
8238,C
8239,B
8240,B
8241,A
8242,B
8243,B
8244,A
8245,B
8246,B
8247,B
8248,A
8249,B
8250,A
8251,A
8252,C
8253,C
8254,B
8255,B
8256,B
8257,C
8258,C
8259,A
8260,A
8261,B
8262,C
8263,C
8264,C
8265,C
8266,B
8267,B
8268,C
8269,C
8270,C
8271,A
8272,A
8273,A
8274,A
8275,A
8276,B
8277,C
8278,C
8279,C
8280,B
8281,C
8282,A
8283,B
8284,B
8285,A
8286,C
8287,B
8288,B
8289,C
8290,C
8291,B
8292,A
8293,C
8294,B
8295,C
8296,A
8297,B
8298,C
8299,A
8300,C
8301,A
8302,B
8303,A
8304,A
8305,C
8306,A
8307,C
8308,A
8309,B
8310,B
8311,C
8312,C
8313,C
8314,C
8315,C
8316,C
8317,A
8318,B
8319,A
8320,C
8321,B
8322,B
8323,C
8324,A
8325,B
8326,C
8327,B
8328,C
8329,C
8330,C
8331,C
8332,C
8333,C
8334,C
8335,C
8336,A
8337,B
8338,A
8339,C
8340,C
8341,C
8342,C
8343,A
8344,A
8345,C
8346,C
8347,C
8348,C
8349,B
8350,C
8351,B
8352,A
8353,C
8354,A
8355,C
8356,C
8357,A
8358,A
8359,A
8360,C
8361,C
8362,B
8363,C
8364,A
8365,C
8366,A
8367,B
8368,B
8369,A
8370,B
8371,B
8372,B
8373,A
8374,B
8375,B
8376,A
8377,C
8378,A
8379,C
8380,A
8381,B
8382,C
8383,C
8384,B
8385,A
8386,A
8387,A
8388,A
8389,A
8390,A
8391,A
8392,B
8393,A
8394,B
8395,A
8396,B
8397,B
8398,A
8399,A
8400,C
8401,C
8402,C
8403,C
8404,A
8405,C
8406,C
8407,B
8408,C
8409,B
8410,C
8411,A
8412,B
8413,A
8414,B
8415,C
8416,A
8417,C
8418,B
8419,C
8420,C
8421,A
8422,A
8423,A
8424,C
8425,B
8426,A
8427,A
8428,B
8429,A
8430,B
8431,A
8432,B
8433,A
8434,C
8435,A
8436,C
8437,C
8438,B
8439,B
8440,B
8441,A
8442,B
8443,C
8444,C
8445,C
8446,A
8447,B
8448,B
8449,B
8450,A
8451,B
8452,C
8453,C
8454,C
8455,C
8456,C
8457,C
8458,B
8459,B
8460,B
8461,C
8462,A
8463,A
8464,A
8465,C
8466,C
8467,A
8468,B
8469,A
8470,C
8471,A
8472,B
8473,B
8474,B
8475,B
8476,B
8477,C
8478,A
8479,B
8480,A
8481,C
8482,C
8483,B
8484,A
8485,A
8486,A
8487,C
8488,C
8489,A
8490,B
8491,C
8492,C
8493,C
8494,B
8495,B
8496,C
8497,C
8498,A
8499,A
8500,B
8501,A
8502,C
8503,B
8504,C
8505,B
8506,C
8507,C
8508,C
8509,B
8510,A
8511,C
8512,B
8513,A
8514,A
8515,A
8516,C
8517,B
8518,B
8519,A
8520,A
8521,B
8522,A
8523,C
8524,A
8525,C
8526,C
8527,C
8528,B
8529,C
8530,A
8531,C
8532,C
8533,B
8534,C
8535,A
8536,A
8537,B
8538,C
8539,C
8540,A
8541,A
8542,C
8543,B
8544,B
8545,B
8546,A
8547,A
8548,A
8549,B
8550,B
8551,C
8552,A
8553,B
8554,C
8555,C
8556,A
8557,A
8558,C
8559,A
8560,B
8561,B
8562,C
8563,C
8564,B
8565,C
8566,A
8567,C
8568,B
8569,B
8570,C
8571,B
8572,B
8573,B
8574,C
8575,C
8576,A
8577,C
8578,A
8579,C
8580,B
8581,A
8582,B
8583,A
8584,C
8585,A
8586,B
8587,B
8588,B
8589,B
8590,C
8591,B
8592,C
8593,A
8594,B
8595,A
